Acetobacter sacchari	4.5532	4.5532	4.5532	4.5532	0	1	60.0	60.0	60.0	60.0	0	1	4101.0	4101.0	4101.0	4101.0	0	1	[2661687]
Acetobacter senegalensis	3.34988	4.27358	3.9110400000000003	3.8975109090909092	0.24452897245334945	11	55.4	55.7	55.6	55.59945454545455	0.10001636229774112	11	3302.0	3828.0	3462.0	3541.0	168.03240428229577	10	446692
Acetobacter sicerae	3.7214300000000002	4.03306	3.8772450000000003	3.8772450000000003	0.22035568622116353	2	57.6	57.6	57.6	57.6	0.0	2	3404.0	3748.0	3576.0	3576.0	243.24473272817235	2	85325
Acetobacter sp.	1.07728	3.70815	2.2943	2.2847553488372094	0.8042677263950784	43	38.5	61.3	53.3	49.40930232558139	6.580664822163572	43	1060.0	3279.0	2256.5	2161.5	682.88863678048	42	440
Acetobacter sp.46_36	1.90458	1.90458	1.90458	1.90458	0	1	47.1	47.1	47.1	47.1	0	1	1796.0	1796.0	1796.0	1796.0	0	1	[1896965]
Acetobacter sp.CAG:267	1.72331	1.72331	1.72331	1.72331	0	1	46.9	46.9	46.9	46.9	0	1	1582.0	1582.0	1582.0	1582.0	0	1	[1262684]
Acetobacter sp.CAG:977	1.92619	1.92619	1.92619	1.92619	0	1	47.8	47.8	47.8	47.8	0	1	1819.0	1819.0	1819.0	1819.0	0	1	[1262685]
Acetobacter sp.DmW_043	2.63922	2.63922	2.63922	2.63922	0	1	50.8	50.8	50.8	50.8	0	1	2409.0	2409.0	2409.0	2409.0	0	1	[1670658]
Acetobacter sp.DmW_125123	3.1217900000000003	3.1217900000000003	3.1217900000000003	3.1217900000000003	0	1	52.7	52.7	52.7	52.7	0	1	3182.0	3182.0	3182.0	3182.0	0	1	[2591078]
Acetobacter sp.DmW_125124	3.09718	3.09718	3.09718	3.09718	0	1	52.6	52.6	52.6	52.6	0	1	3046.0	3046.0	3046.0	3046.0	0	1	[2591090]
Acetobacter sp.DmW_125126	3.10221	3.10221	3.10221	3.10221	0	1	52.7	52.7	52.7	52.7	0	1	3026.0	3026.0	3026.0	3026.0	0	1	[2591081]
Acetobacter sp.DmW_125127	3.1057	3.1057	3.1057	3.1057	0	1	52.7	52.7	52.7	52.7	0	1	3013.0	3013.0	3013.0	3013.0	0	1	[2591088]
Acetobacter sp.DmW_125128	3.10583	3.10583	3.10583	3.10583	0	1	52.7	52.7	52.7	52.7	0	1	3016.0	3016.0	3016.0	3016.0	0	1	[2591089]
Acetobacter sp.DmW_125129	3.1059400000000004	3.1059400000000004	3.1059400000000004	3.1059400000000004	0	1	52.7	52.7	52.7	52.7	0	1	3011.0	3011.0	3011.0	3011.0	0	1	[2591083]
Acetobacter sp.DmW_125130	3.10345	3.10345	3.10345	3.10345	0	1	52.7	52.7	52.7	52.7	0	1	3015.0	3015.0	3015.0	3015.0	0	1	[2591080]
Acetobacter sp.DmW_125131	3.10723	3.10723	3.10723	3.10723	0	1	52.7	52.7	52.7	52.7	0	1	3027.0	3027.0	3027.0	3027.0	0	1	[2591082]
Acetobacter sp.DmW_125132	3.10608	3.10608	3.10608	3.10608	0	1	52.7	52.7	52.7	52.7	0	1	3014.0	3014.0	3014.0	3014.0	0	1	[2591085]
Acetobacter sp.DmW_125133	3.108	3.108	3.108	3.108	0	1	52.7	52.7	52.7	52.7	0	1	3017.0	3017.0	3017.0	3017.0	0	1	[2591086]
Acetobacter sp.DmW_125134	3.10642	3.10642	3.10642	3.10642	0	1	52.7	52.7	52.7	52.7	0	1	3014.0	3014.0	3014.0	3014.0	0	1	[2591087]
Acetobacter sp.DmW_125135	3.1062	3.1062	3.1062	3.1062	0	1	52.7	52.7	52.7	52.7	0	1	3023.0	3023.0	3023.0	3023.0	0	1	[2591084]
Acetobacter sp.DmW_125	3.10648	3.10648	3.10648	3.10648	0	1	52.7	52.7	52.7	52.7	0	1	3011.0	3011.0	3011.0	3011.0	0	1	[2591079]
Acetobacter sp.DmW_136	3.2629099999999998	3.2629099999999998	3.2629099999999998	3.2629099999999998	0	1	52.6	52.6	52.6	52.6	0	1	3159.0	3159.0	3159.0	3159.0	0	1	[2591091]
Acetobacter sp.DsW_059	2.70018	2.70018	2.70018	2.70018	0	1	50.6	50.6	50.6	50.6	0	1	2509.0	2509.0	2509.0	2509.0	0	1	[1670661]
Acetobacter sp.DsW_063	3.03347	3.03347	3.03347	3.03347	0	1	60.1	60.1	60.1	60.1	0	1	2718.0	2718.0	2718.0	2718.0	0	1	[1514894]
Acetobacter sp.DsW_54	2.71565	2.71565	2.71565	2.71565	0	1	58.3	58.3	58.3	58.3	0	1	2540.0	2540.0	2540.0	2540.0	0	1	[1670660]
Acetobacter sp.JWB	2.94182	2.94182	2.94182	2.94182	0	1	52.3991	52.3991	52.3991	52.3991	0	1	2790.0	2790.0	2790.0	2790.0	0	1	[2259883]
Acetobacter sp.LMG-32666	3.02218	3.02218	3.02218	3.02218	0	1	57.7	57.7	57.7	57.7	0	1	2900.0	2900.0	2900.0	2900.0	0	1	[2959295]
Acetobacter sp.P1H12_c	3.51254	3.51254	3.51254	3.51254	0	1	58.0	58.0	58.0	58.0	0	1	3281.0	3281.0	3281.0	3281.0	0	1	[2762621]
Acetobacter sp.P5B1	3.3244	3.3244	3.3244	3.3244	0	1	57.4	57.4	57.4	57.4	0	1	3114.0	3114.0	3114.0	3114.0	0	1	[2762620]
Acetobacter sp.UBA5411	3.66419	3.66419	3.66419	3.66419	0	1	56.6	56.6	56.6	56.6	0	1	-	-	-	-	-	0	[1945905]
Acetobacter suratthaniensis	3.08818	3.108	3.09809	3.09809	0.014014856403117493	2	59.0	59.0	59.0	59.0	0.0	2	2860.0	2890.0	2875.0	2875.0	21.213203435596427	2	1502841
